datetime,PM10,PM25,CO,NO2,SO2,O3,WS,WD
2021-09-24 12:00:00+07:00,6.0,3.0,0.57,2.0,2.0,11.0,,
2021-09-24 13:00:00+07:00,6.0,3.0,0.57,3.0,2.0,13.0,,
2021-09-24 14:00:00+07:00,6.0,3.0,0.57,3.0,2.0,13.0,,
2021-09-24 15:00:00+07:00,6.0,3.0,0.56,2.0,2.0,18.0,,
2021-09-24 16:00:00+07:00,6.0,3.0,0.56,2.0,2.0,18.0,,
2021-09-24 17:00:00+07:00,6.0,3.0,0.55,3.0,2.0,24.0,,
2021-09-24 18:00:00+07:00,6.0,3.0,0.54,4.0,2.0,26.0,,
2021-09-24 19:00:00+07:00,6.0,3.0,0.55,5.0,2.0,26.0,,
2021-09-24 20:00:00+07:00,6.0,3.0,0.56,6.0,1.0,25.0,,
2021-09-24 21:00:00+07:00,6.0,3.0,0.56,7.0,1.0,23.0,,
2021-09-24 22:00:00+07:00,6.0,3.0,0.57,5.0,1.0,21.0,,
2021-09-24 23:00:00+07:00,6.0,3.0,0.57,4.0,1.0,19.0,,
2021-09-25 00:00:00+07:00,6.0,3.0,0.58,4.0,1.0,17.0,,
2021-09-25 01:00:00+07:00,6.0,3.0,0.59,5.5,1.0,13.0,,
2021-09-25 02:00:00+07:00,6.0,3.0,0.59,5.5,1.0,13.0,,
2021-09-25 03:00:00+07:00,6.0,3.0,0.55,5.0,1.0,8.0,,
2021-09-25 04:00:00+07:00,6.0,3.0,0.55,4.0,1.0,7.0,,
2021-09-25 05:00:00+07:00,7.0,3.0,0.54,4.0,1.0,6.0,,
2021-09-25 06:00:00+07:00,7.0,3.0,0.54,5.0,1.0,5.0,,
2021-09-25 07:00:00+07:00,7.0,3.0,0.54,5.0,1.0,5.0,,
2021-09-25 08:00:00+07:00,7.0,3.0,0.55,5.0,1.0,4.0,,
2021-09-25 09:00:00+07:00,7.0,3.0,0.55,5.0,2.0,4.0,,
2021-09-25 10:00:00+07:00,7.0,3.0,0.55,5.0,2.0,4.0,,
2021-09-25 11:00:00+07:00,7.0,3.0,0.55,5.0,2.0,4.0,,
2021-09-25 12:00:00+07:00,7.0,3.0,0.59,5.0,2.0,5.0,,
2021-09-25 13:00:00+07:00,7.0,3.0,0.59,4.0,2.0,7.0,,
2021-09-25 14:00:00+07:00,7.0,3.0,0.59,5.0,2.0,9.0,,
2021-09-25 15:00:00+07:00,7.0,3.0,0.59,6.0,2.0,12.0,,
2021-09-25 16:00:00+07:00,7.0,3.0,0.58,4.0,2.0,15.0,,
2021-09-25 17:00:00+07:00,6.0,3.0,0.58,3.0,2.0,17.0,,
2021-09-25 18:00:00+07:00,7.0,3.0,0.57,4.0,2.0,19.0,,
2021-09-25 19:00:00+07:00,7.0,3.0,0.56,3.0,2.0,20.0,,
2021-09-25 20:00:00+07:00,7.0,3.0,0.55,3.0,1.0,20.0,,
2021-09-25 21:00:00+07:00,7.0,3.0,0.55,5.0,1.0,19.0,,
2021-09-25 22:00:00+07:00,7.0,3.0,0.55,6.0,1.0,17.0,,
2021-09-25 23:00:00+07:00,7.0,3.0,0.55,10.0,1.0,15.0,,
2021-09-26 00:00:00+07:00,7.0,3.0,0.55,6.5,3.5,12.0,,
2021-09-26 01:00:00+07:00,7.0,3.0,0.55,7.0,1.0,10.0,,
2021-09-26 02:00:00+07:00,7.0,3.0,0.55,4.0,1.0,8.0,,
2021-09-26 03:00:00+07:00,7.0,3.0,0.55,4.0,1.0,8.0,,
2021-09-26 04:00:00+07:00,6.0,3.0,0.54,2.0,1.0,6.0,,
2021-09-26 05:00:00+07:00,6.0,3.0,0.53,3.0,1.0,6.0,,
2021-09-26 06:00:00+07:00,6.0,2.0,0.51,5.0,1.0,7.0,,
2021-09-26 07:00:00+07:00,5.0,3.0,0.5,6.0,1.0,7.0,,
2021-09-26 08:00:00+07:00,6.0,2.0,0.51,7.0,2.0,8.0,,
2021-09-26 09:00:00+07:00,6.0,2.0,0.5,6.0,3.0,8.0,,
2021-09-26 10:00:00+07:00,5.0,2.0,0.5,4.0,3.0,9.0,,
2021-09-26 11:00:00+07:00,5.0,2.0,0.5,3.0,2.0,9.0,,
2021-09-26 12:00:00+07:00,6.0,2.0,0.5,2.0,3.0,10.0,,
2021-09-26 13:00:00+07:00,5.0,2.0,0.5,2.0,3.0,11.0,,
2021-09-26 14:00:00+07:00,5.0,2.0,0.5,2.0,3.0,12.0,,
2021-09-26 15:00:00+07:00,5.0,2.0,0.5,2.0,3.0,14.0,,
2021-09-26 16:00:00+07:00,6.0,2.0,0.5,2.0,3.0,15.0,,
2021-09-26 17:00:00+07:00,6.0,2.0,0.5,3.0,3.5,16.0,,
2021-09-26 18:00:00+07:00,6.0,2.0,0.5,9.0,3.5,15.0,,
2021-09-26 19:00:00+07:00,6.0,2.0,0.51,11.0,3.5,14.0,,
2021-09-26 20:00:00+07:00,6.0,2.0,0.51,6.0,2.0,14.0,,
2021-09-26 21:00:00+07:00,6.0,2.0,0.51,6.0,2.0,14.0,,
2021-09-26 22:00:00+07:00,6.0,2.0,0.53,8.0,1.0,11.0,,
2021-09-26 23:00:00+07:00,5.0,2.0,0.54,5.0,2.0,9.0,,
2021-09-27 00:00:00+07:00,5.0,2.0,0.55,8.0,1.0,8.0,,
2021-09-27 01:00:00+07:00,5.0,2.0,0.56,6.0,1.0,6.0,,
2021-09-27 02:00:00+07:00,5.0,2.0,0.57,4.0,1.0,6.0,,
2021-09-27 03:00:00+07:00,5.0,2.0,0.57,4.0,1.0,6.0,,
2021-09-27 04:00:00+07:00,5.0,2.0,0.57,4.0,1.0,6.0,,
2021-09-27 05:00:00+07:00,6.0,2.0,0.56,4.0,1.0,5.0,,
2021-09-27 06:00:00+07:00,6.0,3.0,0.56,4.0,1.0,5.0,,
2021-09-27 07:00:00+07:00,6.0,3.0,0.55,4.0,1.0,5.0,,
2021-09-27 08:00:00+07:00,6.0,3.0,0.55,3.0,3.0,5.0,,
2021-09-27 09:00:00+07:00,7.0,3.0,0.55,2.0,3.5,6.0,,
2021-09-27 10:00:00+07:00,7.0,3.0,0.55,2.0,3.5,6.0,,
2021-09-27 11:00:00+07:00,7.0,3.0,0.53,3.0,3.5,9.0,,
2021-09-27 12:00:00+07:00,6.0,3.0,0.52,1.0,3.5,11.0,,
2021-09-27 13:00:00+07:00,6.0,3.0,0.52,1.0,3.5,11.0,,
2021-09-27 14:00:00+07:00,6.0,3.0,0.83,3.0,3.5,13.0,,
2021-09-27 15:00:00+07:00,6.0,3.0,0.82,3.0,2.0,17.0,,
2021-09-27 16:00:00+07:00,7.0,3.0,0.81,3.0,2.0,21.0,,
2021-09-27 17:00:00+07:00,7.0,3.0,0.81,3.0,2.0,21.0,,
2021-09-27 18:00:00+07:00,6.0,3.0,0.8,4.0,2.0,25.0,,
2021-09-27 19:00:00+07:00,6.0,3.0,0.8,4.0,2.0,25.0,,
2021-09-27 20:00:00+07:00,6.0,3.0,0.82,8.0,1.0,24.0,,
2021-09-27 21:00:00+07:00,6.0,3.0,0.78,7.0,1.0,23.0,,
2021-09-27 22:00:00+07:00,6.0,3.0,0.52,3.0,3.0,23.0,,
2021-09-27 23:00:00+07:00,7.0,3.0,0.55,20.0,1.0,22.0,,
2021-09-28 00:00:00+07:00,7.0,4.0,0.59,20.0,1.0,19.0,,
2021-09-28 01:00:00+07:00,7.0,4.0,0.59,20.0,1.0,19.0,,
2021-09-28 02:00:00+07:00,7.0,4.0,0.67,16.0,1.0,13.0,,
2021-09-28 03:00:00+07:00,7.0,4.0,0.7,15.0,1.0,10.0,,
2021-09-28 04:00:00+07:00,7.0,4.0,0.71,13.0,1.0,9.0,,
2021-09-28 05:00:00+07:00,7.0,4.0,0.73,11.0,1.0,7.0,,
2021-09-28 06:00:00+07:00,7.0,4.0,0.73,10.0,1.0,5.0,,
2021-09-28 07:00:00+07:00,8.0,4.0,0.72,10.0,1.0,5.0,,
2021-09-28 08:00:00+07:00,8.0,5.0,0.71,8.0,2.0,5.0,,
2021-09-28 09:00:00+07:00,8.0,5.0,0.71,8.0,2.0,5.0,,
2021-09-28 10:00:00+07:00,9.0,5.0,0.68,8.0,2.0,8.0,,
2021-09-28 11:00:00+07:00,10.0,5.0,0.67,7.0,3.0,13.0,,
2021-09-28 12:00:00+07:00,10.0,5.0,0.65,5.0,3.0,18.0,,
2021-09-28 13:00:00+07:00,11.0,6.0,0.65,7.0,2.0,24.0,,
2021-09-28 14:00:00+07:00,11.0,6.0,0.64,7.0,3.0,29.0,,
2021-09-28 15:00:00+07:00,11.0,6.0,0.64,7.0,3.0,29.0,,
2021-09-28 16:00:00+07:00,12.0,7.0,0.62,7.0,3.0,39.0,,
2021-09-28 17:00:00+07:00,12.0,7.0,0.62,7.0,3.0,39.0,,
2021-09-28 18:00:00+07:00,14.0,7.0,0.62,8.0,3.0,44.0,,
2021-09-28 19:00:00+07:00,15.0,8.0,0.63,9.0,3.0,44.0,,
2021-09-28 20:00:00+07:00,15.0,8.0,0.63,9.0,3.0,44.0,,
2021-09-28 21:00:00+07:00,15.0,8.0,0.64,4.5,3.5,38.0,,
2021-09-28 22:00:00+07:00,16.0,9.0,0.62,9.0,1.0,36.0,,
2021-09-28 23:00:00+07:00,16.0,9.0,0.65,12.0,1.0,30.0,,
2021-09-29 00:00:00+07:00,16.0,9.0,0.65,12.0,1.0,30.0,,
2021-09-29 01:00:00+07:00,16.0,9.0,0.65,12.0,1.0,30.0,,
2021-09-29 02:00:00+07:00,16.0,9.0,0.65,12.0,1.0,30.0,,
2021-09-29 03:00:00+07:00,16.0,9.0,0.65,12.0,1.0,30.0,,
2021-09-29 04:00:00+07:00,16.0,9.0,0.65,12.0,1.0,30.0,,
2021-09-29 05:00:00+07:00,16.0,9.0,0.65,12.0,1.0,30.0,,
2021-09-29 06:00:00+07:00,20.0,12.0,0.75,7.0,1.0,12.0,,
2021-09-29 07:00:00+07:00,20.0,12.0,0.75,7.0,1.0,12.0,,
2021-09-29 08:00:00+07:00,20.0,12.0,0.72,6.0,2.0,11.0,,
2021-09-29 09:00:00+07:00,19.0,12.0,0.72,7.0,2.0,12.0,,
2021-09-29 10:00:00+07:00,19.0,12.0,0.71,5.0,3.0,15.0,,
2021-09-29 11:00:00+07:00,19.0,11.0,0.7,4.0,2.0,18.0,,
2021-09-29 12:00:00+07:00,19.0,12.0,0.69,4.0,2.0,24.0,,
2021-09-29 13:00:00+07:00,19.0,12.0,0.68,4.0,3.0,31.0,,
2021-09-29 14:00:00+07:00,19.0,12.0,0.68,4.0,3.0,31.0,,
2021-09-29 15:00:00+07:00,19.0,11.0,0.65,4.0,3.5,47.0,,
2021-09-29 16:00:00+07:00,18.0,11.0,0.64,4.0,3.5,53.0,,
2021-09-29 17:00:00+07:00,18.0,11.0,0.63,5.0,3.5,58.0,,
2021-09-29 18:00:00+07:00,17.0,11.0,0.63,4.0,3.5,61.0,,
2021-09-29 19:00:00+07:00,17.0,11.0,0.63,5.0,3.5,61.0,,
2021-09-29 20:00:00+07:00,16.0,11.0,0.63,5.5,2.0,59.0,,
2021-09-29 21:00:00+07:00,17.0,11.0,0.63,11.0,1.0,58.0,,
2021-09-29 22:00:00+07:00,17.0,11.0,0.63,11.0,1.0,58.0,,
2021-09-29 23:00:00+07:00,17.0,11.0,0.67,17.0,1.0,43.0,,
2021-09-30 00:00:00+07:00,16.0,10.0,0.7,20.0,1.0,36.0,,
2021-09-30 01:00:00+07:00,16.0,10.0,0.72,16.0,1.0,29.0,,
2021-09-30 02:00:00+07:00,15.0,10.0,0.71,9.0,1.0,24.0,,
2021-09-30 03:00:00+07:00,15.0,10.0,0.7,7.0,1.0,21.0,,
2021-09-30 04:00:00+07:00,15.0,10.0,0.7,7.0,1.0,21.0,,
2021-09-30 05:00:00+07:00,14.0,9.0,0.69,12.0,1.0,19.0,,
2021-09-30 06:00:00+07:00,14.0,9.0,0.68,9.0,1.0,16.0,,
2021-09-30 07:00:00+07:00,15.0,9.0,0.67,8.0,1.0,15.0,,
2021-09-30 08:00:00+07:00,16.0,10.0,0.66,8.0,2.0,16.0,,
2021-09-30 09:00:00+07:00,16.0,10.0,0.66,8.0,2.0,16.0,,
2021-09-30 10:00:00+07:00,17.0,10.0,0.65,5.0,3.0,19.0,,
2021-09-30 11:00:00+07:00,18.0,11.0,0.66,5.0,3.0,21.0,,
2021-09-30 12:00:00+07:00,19.0,12.0,0.68,6.0,3.0,25.0,,
2021-09-30 13:00:00+07:00,19.0,12.0,0.68,5.0,3.0,30.0,,
2021-09-30 14:00:00+07:00,20.0,12.0,0.67,4.0,3.0,35.0,,
2021-09-30 15:00:00+07:00,20.0,12.0,0.65,5.0,3.0,41.0,,
2021-09-30 16:00:00+07:00,20.0,12.0,0.62,4.0,3.0,44.0,,
2021-09-30 17:00:00+07:00,20.0,12.0,0.61,4.0,3.0,45.0,,
2021-09-30 18:00:00+07:00,20.0,12.0,0.6,5.0,3.0,44.0,,
2021-09-30 19:00:00+07:00,20.0,12.0,0.59,18.0,1.0,41.0,,
2021-09-30 20:00:00+07:00,20.0,12.0,0.59,18.0,1.0,41.0,,
2021-09-30 21:00:00+07:00,19.0,12.0,0.49,7.0,1.0,33.0,,
2021-09-30 22:00:00+07:00,19.0,12.0,0.49,7.0,1.0,33.0,,
2021-09-30 23:00:00+07:00,18.0,11.0,0.41,4.0,1.0,25.0,,
2021-10-01 00:00:00+07:00,18.0,11.0,0.41,4.0,1.0,25.0,,
2021-10-01 01:00:00+07:00,17.0,11.0,0.39,4.0,1.0,21.0,,
2021-10-01 02:00:00+07:00,17.0,11.0,0.39,6.0,1.0,19.0,,
2021-10-01 03:00:00+07:00,17.0,11.0,0.41,6.0,1.0,18.0,,
2021-10-01 04:00:00+07:00,17.0,11.0,0.44,5.0,1.0,17.0,,
2021-10-01 05:00:00+07:00,16.0,11.0,0.47,7.0,1.0,16.0,,
2021-10-01 06:00:00+07:00,16.0,10.0,0.49,7.0,1.0,15.0,,
2021-10-01 07:00:00+07:00,16.0,10.0,0.49,7.0,1.0,15.0,,
2021-10-01 08:00:00+07:00,16.0,9.0,0.54,11.0,2.0,12.0,,
2021-10-01 09:00:00+07:00,16.0,9.0,0.54,11.0,2.0,12.0,,
2021-10-01 10:00:00+07:00,14.0,9.0,0.56,3.0,3.0,13.0,,
2021-10-01 11:00:00+07:00,14.0,8.0,0.56,3.0,2.0,15.0,,
2021-10-01 12:00:00+07:00,13.0,8.0,0.56,4.0,3.0,16.0,,
2021-10-01 13:00:00+07:00,13.0,7.0,0.56,3.0,3.0,18.0,,
2021-10-01 14:00:00+07:00,13.0,7.0,0.56,3.0,3.0,20.0,,
2021-10-01 15:00:00+07:00,13.0,7.0,0.56,3.0,2.0,22.0,,
2021-10-01 16:00:00+07:00,13.0,7.0,0.54,3.0,3.0,24.0,,
2021-10-01 17:00:00+07:00,12.0,7.0,0.52,3.0,3.0,25.0,,
2021-10-01 18:00:00+07:00,12.0,7.0,0.52,3.5,3.0,25.0,,
2021-10-01 19:00:00+07:00,12.0,6.0,0.5,4.0,3.0,25.0,,
2021-10-01 20:00:00+07:00,12.0,6.0,0.5,4.0,3.0,25.0,,
2021-10-01 21:00:00+07:00,11.0,6.0,0.49,4.0,1.0,22.0,,
2021-10-01 22:00:00+07:00,11.0,6.0,0.49,4.0,1.0,22.0,,
2021-10-01 23:00:00+07:00,11.0,6.0,0.49,4.0,1.0,20.0,,
2021-10-02 00:00:00+07:00,11.0,6.0,0.49,4.0,1.0,20.0,,
2021-10-02 01:00:00+07:00,11.0,6.0,0.48,5.0,1.0,16.0,,
2021-10-02 02:00:00+07:00,10.0,6.0,0.49,6.0,1.0,15.0,,
2021-10-02 03:00:00+07:00,10.0,6.0,0.51,6.0,1.0,14.0,,
2021-10-02 04:00:00+07:00,10.0,6.0,0.51,6.0,1.0,12.0,,
2021-10-02 05:00:00+07:00,10.0,6.0,0.52,6.0,1.0,11.0,,
2021-10-02 06:00:00+07:00,11.0,6.0,0.53,6.0,1.0,10.0,,
2021-10-02 07:00:00+07:00,11.0,6.0,0.53,6.0,1.0,10.0,,
2021-10-02 08:00:00+07:00,11.0,6.0,0.56,7.0,2.0,8.0,,
2021-10-02 09:00:00+07:00,11.0,6.0,0.56,7.0,2.0,8.0,,
2021-10-02 10:00:00+07:00,11.0,6.0,0.59,11.0,3.0,7.0,,
2021-10-02 11:00:00+07:00,11.0,5.0,0.59,5.0,3.0,8.0,,
2021-10-02 12:00:00+07:00,10.0,5.0,0.6,5.0,3.0,12.0,,
2021-10-02 13:00:00+07:00,10.0,5.0,0.61,6.0,3.0,17.0,,
2021-10-02 14:00:00+07:00,10.0,6.0,0.61,4.0,2.0,21.0,,
2021-10-02 15:00:00+07:00,10.0,6.0,0.6,4.0,2.0,26.0,,
2021-10-02 16:00:00+07:00,10.0,6.0,0.6,4.0,2.0,26.0,,
2021-10-02 17:00:00+07:00,10.0,6.0,0.59,5.5,2.0,32.0,,
2021-10-02 18:00:00+07:00,10.0,6.0,0.59,5.5,2.0,32.0,,
2021-10-02 19:00:00+07:00,10.0,6.0,0.57,6.0,2.0,34.0,,
2021-10-02 20:00:00+07:00,10.0,6.0,0.57,6.0,2.0,34.0,,
2021-10-02 21:00:00+07:00,11.0,6.0,0.55,6.0,1.0,27.0,,
2021-10-02 22:00:00+07:00,11.0,6.0,0.55,6.0,1.0,27.0,,
2021-10-02 23:00:00+07:00,12.0,7.0,0.56,6.0,1.0,17.0,,
2021-10-03 00:00:00+07:00,12.0,7.0,0.56,6.0,1.0,17.0,,
2021-10-03 01:00:00+07:00,13.0,8.0,0.56,5.0,1.0,12.0,,
2021-10-03 02:00:00+07:00,14.0,8.0,0.56,5.0,1.0,12.0,,
2021-10-03 03:00:00+07:00,14.0,8.0,0.56,6.0,1.0,11.0,,
2021-10-03 04:00:00+07:00,15.0,8.0,0.57,6.0,1.0,10.0,,
2021-10-03 05:00:00+07:00,15.0,8.0,0.57,6.0,1.0,9.0,,
2021-10-03 06:00:00+07:00,15.0,8.0,0.57,6.0,1.0,8.0,,
2021-10-03 07:00:00+07:00,16.0,8.0,0.57,6.0,1.0,8.0,,
2021-10-03 08:00:00+07:00,16.0,8.0,0.58,6.0,3.0,7.0,,
2021-10-03 09:00:00+07:00,16.0,8.0,0.58,6.0,3.0,7.0,,
2021-10-03 10:00:00+07:00,16.0,8.0,0.59,5.0,3.5,9.0,,
2021-10-03 11:00:00+07:00,16.0,8.0,0.59,5.0,3.5,11.0,,
2021-10-03 12:00:00+07:00,16.0,8.0,0.58,4.0,3.0,15.0,,
2021-10-03 13:00:00+07:00,16.0,8.0,0.58,3.0,3.0,18.0,,
2021-10-03 14:00:00+07:00,16.0,8.0,0.57,3.0,2.0,22.0,,
2021-10-03 15:00:00+07:00,16.0,8.0,0.55,3.0,2.0,25.0,,
2021-10-03 16:00:00+07:00,16.0,8.0,0.55,3.5,2.0,29.0,,
2021-10-03 17:00:00+07:00,16.0,8.0,0.55,3.5,2.0,29.0,,
2021-10-03 18:00:00+07:00,16.0,8.0,0.52,4.0,2.0,33.0,,
2021-10-03 19:00:00+07:00,16.0,8.0,0.52,4.0,2.0,33.0,,
2021-10-03 20:00:00+07:00,16.0,8.0,0.5,4.0,1.0,33.0,,
2021-10-03 21:00:00+07:00,16.0,8.0,0.5,4.0,1.0,33.0,,
2021-10-03 22:00:00+07:00,16.0,8.0,0.49,3.0,1.0,31.0,,
2021-10-03 23:00:00+07:00,16.0,7.0,0.49,4.0,1.0,30.0,,
2021-10-04 00:00:00+07:00,15.0,7.0,0.49,4.0,1.0,28.0,,
2021-10-04 01:00:00+07:00,15.0,7.0,0.49,7.0,1.0,26.0,,
2021-10-04 02:00:00+07:00,15.0,7.0,0.49,6.0,1.0,24.0,,
2021-10-04 03:00:00+07:00,15.0,7.0,0.49,6.0,1.0,24.0,,
2021-10-04 04:00:00+07:00,15.0,6.0,0.51,4.0,1.0,19.0,,
2021-10-04 05:00:00+07:00,15.0,6.0,0.52,4.0,1.0,16.0,,
2021-10-04 06:00:00+07:00,14.0,6.0,0.53,5.0,1.0,14.0,,
2021-10-04 07:00:00+07:00,14.0,6.0,0.54,5.0,1.0,12.0,,
2021-10-04 08:00:00+07:00,14.0,6.0,0.55,4.0,2.0,10.0,,
2021-10-04 09:00:00+07:00,14.0,6.0,0.56,5.0,3.0,10.0,,
2021-10-04 10:00:00+07:00,14.0,6.0,0.56,5.5,2.5,11.0,,
2021-10-04 11:00:00+07:00,13.0,5.0,0.58,5.0,3.0,10.0,,
2021-10-04 12:00:00+07:00,14.0,6.0,0.58,4.0,2.0,11.0,,
2021-10-04 13:00:00+07:00,14.0,6.0,0.58,4.0,3.0,16.0,,
2021-10-04 14:00:00+07:00,14.0,6.0,0.58,5.0,3.0,23.0,,
2021-10-04 15:00:00+07:00,15.0,7.0,0.58,10.0,2.0,31.0,,
2021-10-04 16:00:00+07:00,15.0,7.0,0.58,10.0,2.0,31.0,,
2021-10-04 17:00:00+07:00,16.0,8.0,0.59,6.0,2.0,31.0,,
2021-10-04 18:00:00+07:00,16.0,8.0,0.59,6.0,2.0,31.0,,
2021-10-04 19:00:00+07:00,18.0,9.0,0.58,7.0,2.0,51.0,,
2021-10-04 20:00:00+07:00,19.0,10.0,0.58,7.0,1.0,51.0,,
2021-10-04 21:00:00+07:00,20.0,11.0,0.59,9.0,1.0,52.0,,
2021-10-04 22:00:00+07:00,20.0,11.0,0.61,13.0,1.0,50.0,,
2021-10-04 23:00:00+07:00,21.0,12.0,0.62,14.0,1.0,46.0,,
2021-10-05 00:00:00+07:00,22.0,13.0,0.63,9.0,1.0,44.0,,
2021-10-05 01:00:00+07:00,22.0,13.0,0.63,9.0,1.0,44.0,,
2021-10-05 02:00:00+07:00,23.0,14.0,0.64,8.0,1.0,37.0,,
2021-10-05 03:00:00+07:00,23.0,14.0,0.64,5.0,1.0,35.0,,
2021-10-05 04:00:00+07:00,23.0,14.0,0.64,5.0,1.0,35.0,,
2021-10-05 05:00:00+07:00,24.0,15.0,0.64,5.0,1.0,30.0,,
2021-10-05 06:00:00+07:00,24.0,15.0,0.63,5.0,1.0,28.0,,
2021-10-05 07:00:00+07:00,24.0,16.0,0.62,5.0,1.0,27.0,,
2021-10-05 08:00:00+07:00,25.0,16.0,0.62,5.0,3.0,25.0,,
2021-10-05 09:00:00+07:00,25.0,16.0,0.62,5.0,3.0,25.0,,
2021-10-05 10:00:00+07:00,26.0,17.0,0.61,6.0,3.0,25.0,,
2021-10-05 11:00:00+07:00,26.0,17.0,0.61,6.0,3.0,25.0,,
2021-10-05 12:00:00+07:00,27.0,17.0,0.62,6.0,3.5,28.0,,
2021-10-05 13:00:00+07:00,27.0,17.0,0.62,5.0,3.0,31.0,,
2021-10-05 14:00:00+07:00,29.0,18.0,0.62,4.5,1.5,35.0,,
2021-10-05 15:00:00+07:00,29.0,17.0,0.56,4.0,2.0,37.0,,
2021-10-05 16:00:00+07:00,29.0,17.0,0.51,5.0,2.0,42.0,,
2021-10-05 17:00:00+07:00,28.0,17.0,0.45,5.0,2.0,45.0,,
2021-10-05 18:00:00+07:00,28.0,16.0,0.41,7.0,2.0,47.0,,
2021-10-05 19:00:00+07:00,29.0,16.0,0.38,9.0,2.0,46.0,,
2021-10-05 20:00:00+07:00,29.0,16.0,0.39,9.0,1.0,43.0,,
2021-10-05 21:00:00+07:00,29.0,16.0,0.41,10.0,1.0,39.0,,
2021-10-05 22:00:00+07:00,29.0,16.0,0.41,10.0,1.0,39.0,,
2021-10-05 23:00:00+07:00,30.0,16.0,0.5,8.0,1.0,34.0,,
2021-10-06 00:00:00+07:00,30.0,16.0,0.5,8.0,1.0,34.0,,
2021-10-06 01:00:00+07:00,29.0,15.0,0.57,6.0,1.0,31.0,,
2021-10-06 02:00:00+07:00,29.0,15.0,0.6,8.0,1.0,28.0,,
2021-10-06 03:00:00+07:00,28.0,15.0,0.62,2.0,1.0,27.0,,
2021-10-06 04:00:00+07:00,28.0,15.0,0.62,2.0,1.0,27.0,,
2021-10-06 05:00:00+07:00,27.0,14.0,0.57,3.0,1.0,27.0,,
2021-10-06 06:00:00+07:00,26.0,13.0,0.55,3.0,1.0,27.0,,
2021-10-06 07:00:00+07:00,26.0,13.0,0.53,4.0,2.0,27.0,,
2021-10-06 08:00:00+07:00,26.0,13.0,0.53,4.0,2.0,26.0,,
2021-10-06 09:00:00+07:00,25.0,13.0,0.54,5.0,3.0,26.0,,
2021-10-06 10:00:00+07:00,24.0,12.0,0.55,4.0,3.5,26.0,,
2021-10-06 11:00:00+07:00,24.0,12.0,0.56,4.0,3.5,27.0,,
2021-10-06 12:00:00+07:00,23.0,11.0,0.56,4.0,2.0,27.0,,
2021-10-06 13:00:00+07:00,23.0,11.0,0.56,4.0,2.0,27.0,,
2021-10-06 14:00:00+07:00,23.0,11.0,0.56,4.0,2.0,27.0,,
2021-10-06 15:00:00+07:00,23.0,11.0,0.56,4.0,2.0,27.0,,
2021-10-06 16:00:00+07:00,23.0,11.0,0.56,4.0,2.0,27.0,,
2021-10-06 17:00:00+07:00,23.0,11.0,0.56,4.0,2.0,27.0,,
2021-10-06 18:00:00+07:00,18.0,10.0,0.5966666666666667,8.0,2.0,25.0,,
2021-10-06 19:00:00+07:00,18.0,10.0,0.5966666666666667,8.0,2.0,25.0,,
2021-10-06 20:00:00+07:00,16.0,9.0,0.6200000000000001,10.0,2.0,25.0,,
2021-10-06 21:00:00+07:00,15.0,8.0,0.6433333333333333,10.0,1.0,23.0,,
2021-10-06 22:00:00+07:00,15.0,7.0,0.68,8.0,1.0,23.0,,
2021-10-06 23:00:00+07:00,14.0,7.0,0.69,11.0,1.0,21.0,,
2021-10-07 00:00:00+07:00,14.0,7.0,0.69,9.0,1.0,19.0,,
2021-10-07 01:00:00+07:00,14.0,7.0,0.69,5.0,1.0,17.0,,
2021-10-07 02:00:00+07:00,14.0,7.0,0.67,3.0,2.0,17.0,,
2021-10-07 03:00:00+07:00,14.0,7.0,0.65,5.0,2.0,17.0,,
2021-10-07 04:00:00+07:00,14.0,7.0,0.65,5.0,2.0,17.0,,
2021-10-07 05:00:00+07:00,14.0,7.0,0.61,6.0,2.0,17.0,,
2021-10-07 06:00:00+07:00,14.0,7.0,0.59,6.0,1.0,17.0,,
2021-10-07 07:00:00+07:00,14.0,7.0,0.59,6.0,1.0,17.0,,
2021-10-07 08:00:00+07:00,15.0,8.0,0.56,5.0,3.0,17.0,,
2021-10-07 09:00:00+07:00,15.0,8.0,0.56,5.0,3.0,16.0,,
2021-10-07 10:00:00+07:00,16.0,8.0,0.57,6.0,3.5,16.0,,
2021-10-07 11:00:00+07:00,16.0,8.0,0.57,5.0,3.0,17.0,,
2021-10-07 12:00:00+07:00,17.0,9.0,0.58,5.5,2.0,19.0,,
2021-10-07 13:00:00+07:00,17.0,9.0,0.58,4.0,2.0,20.0,,
2021-10-07 14:00:00+07:00,17.0,9.0,0.58,4.0,3.0,25.0,,
2021-10-07 15:00:00+07:00,17.0,9.0,0.58,4.0,3.0,25.0,,
2021-10-07 16:00:00+07:00,17.0,9.0,0.57,5.0,3.0,35.0,,
2021-10-07 17:00:00+07:00,17.0,9.0,0.57,5.0,3.0,35.0,,
2021-10-07 18:00:00+07:00,17.0,9.0,0.56,13.0,2.0,41.0,,
2021-10-07 19:00:00+07:00,17.0,9.0,0.57,15.0,3.5,40.0,,
2021-10-07 20:00:00+07:00,17.0,10.0,0.59,20.0,2.0,37.0,,
2021-10-07 21:00:00+07:00,17.0,10.0,0.6,14.0,1.0,36.0,,
2021-10-07 22:00:00+07:00,17.0,10.0,0.61,13.0,1.0,33.0,,
2021-10-07 23:00:00+07:00,18.0,10.0,0.63,15.0,1.0,29.0,,
